snapshot_dt,company,program,location,year,session,status,target_week
2017-03-03,General Electric,HD,BOS,17,A,Scheduling,1
2017-03-03,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-03-03,Nielsen,HD,BOS,17,A,Call HR,4
2017-03-03,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-03-03,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-03-03,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-03-03,EnerNOC,HD,BOS,17,A,To Contact,None
2017-03-03,FirstFuel Software,HD,BOS,17,A,Reping,4
2017-03-03,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-03-03,McKinsey & Company,HD,BOS,17,A,Email/InMail,None
2017-03-03,Merck,HD,BOS,17,A,Scheduled,1
2017-03-03,Optum Labs LLC,HD,BOS,17,A,Scheduling,None
2017-03-03,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-03-03,Tessella Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,PatientsLikeMe,HD,BOS,17,A,Visit,None
2017-03-03,QMedic,HD,BOS,17,A,To Contact,None
2017-03-03,Vertex Pharmaceuticals,HD,BOS,17,A,Visit,None
2017-03-03,Wayfair,HD,BOS,17,A,Scheduled,4
2017-03-03,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-03-03,Pfizer,HD,BOS,17,A,Scheduled,3
2017-03-03,Seven Bridges Genomics,HD,BOS,17,A,Visit,2
2017-03-03,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-03-03,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-03-03,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
2017-03-03,TiVo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-03,CVS Caremark Corporation,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Schireson,HD,BOS,17,A,Scheduled,4
2017-03-03,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-03-03,Immuneering Corporation,HD,BOS,17,A,Scheduling,2
2017-03-03,Alexion Pharmaceuticals Inc,HD,BOS,17,A,Email/InMail,None
2017-03-03,Microsoft,HD,BOS,17,A,To Contact,None
2017-03-03,Dana-Farber Cancer Institute,HD,BOS,17,A,Not Hiring,None
2017-03-03,PillPack,HD,BOS,17,A,Not Hiring,3
2017-03-03,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Good Start Genetics,HD,BOS,17,A,Visit,None
2017-03-03,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Philips,HD,BOS,17,A,To Contact,None
2017-03-03,zakipoint health,HD,BOS,17,A,To Contact,None
2017-03-03,CVS Health,HD,BOS,17,A,Scheduled,None
2017-03-03,Staples,HD,BOS,17,A,Reping,None
2017-03-03,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,GNS Healthcare,HD,BOS,17,A,Maybe Later,2
2017-03-03,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Waylens,HD,BOS,17,A,To Contact,None
2017-03-03,Aetna,HD,BOS,17,A,Reping,None
2017-03-03,understoryweather,HD,BOS,17,A,Not Hiring,4
2017-03-03,Microsoft Azure,HD,BOS,17,A,To Contact,None
2017-03-03,Facebook Infrastructure,HD,BOS,17,A,Call Data Teams,None
2017-03-03,KAYAK,HD,BOS,17,A,Reping,None
2017-03-03,Milliman Max,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Massachusetts General Hospital,HD,BOS,17,A,Visit,1
2017-03-03,City of Boston,HD,BOS,17,A,Email/InMail,3
2017-03-03,Aspen Technology,HD,BOS,17,A,Call Data Teams,4
2017-03-03,Quantopian,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Hopper,HD,BOS,17,A,Emailed Re: Session,4
2017-03-03,"ABIOMED , Inc.",HD,BOS,17,A,To Contact,None
2017-03-03,Panorama Education,HD,BOS,17,A,To Contact,None
2017-03-03,Legendary Pictures LLC,HD,BOS,17,A,Emailed Re: Session,4
2017-03-03,Neon Therapeutics,HD,BOS,17,A,Emailed Re: Session,3
2017-03-03,Data Camp,HD,BOS,17,A,Emailed Re: Session,4
2017-03-03,Eisai Inc.,HD,BOS,17,A,To Contact,3
2017-03-03,Cinch Financial,HD,BOS,17,A,Scheduled,4
2017-03-03,Quality Health Ideas Inc,HD,BOS,17,A,Email/InMail,3
2017-03-03,Gen9 Inc,HD,BOS,17,A,To Contact,None
2017-03-03,Pixability Inc,HD,BOS,17,A,Not Hiring,4
2017-03-03,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-03-03,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-03-03,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-03,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-03-03,Neurable,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Rhode Island Quality Institute,HD,BOS,17,A,Scheduling,1
2017-03-03,Gamalon,HD,BOS,17,A,Reping,4
2017-03-03,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Medtronic,HD,BOS,17,A,To Contact,None
2017-03-03,ThriveHive,HD,BOS,17,A,Emailed Re: Session,None
2017-03-03,Google Verily Life Sciences,HD,BOS,17,A,Reping,None
2017-03-03,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-03-03,Cyft,HD,BOS,17,A,Email/InMail,None
2017-03-03,State Street Corporation,HD,BOS,17,A,Cold Email/ InMail,4
2017-03-03,Evelo Biosciences,HD,BOS,17,A,Scheduled,None
2017-03-03,Wellframe,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-03,Indigo Agriculture,HD,BOS,17,A,Not Hiring,None
2017-03-03,Amazon Alexa,HD,BOS,17,A,Visit,3
2017-03-03,Amazon (Search Technologies),HD,BOS,17,A,Scheduling,None
2017-03-03,nuTonomy,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-04,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-03-04,Nielsen,HD,BOS,17,A,Call HR,4
2017-03-04,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-03-04,General Electric,HD,BOS,17,A,Scheduling,1
2017-03-04,Fitbit,HD,BOS,17,A,Not Hiring,2
2017-03-04,Immuneering Corporation,HD,BOS,17,A,Scheduling,2
2017-03-04,Booz Allen Hamilton,HD,BOS,17,A,Scheduling,4
2017-03-04,Alexion Pharmaceuticals Inc,HD,BOS,17,A,Email/InMail,None
2017-03-04,Microsoft,HD,BOS,17,A,To Contact,None
2017-03-04,Dana-Farber Cancer Institute,HD,BOS,17,A,Not Hiring,None
2017-03-04,AthenaHealth (Epocrates),HD,BOS,17,A,Not Hiring,None
2017-03-04,Biogen Idec,HD,BOS,17,A,Call Data Teams,2
2017-03-04,PillPack,HD,BOS,17,A,Not Hiring,3
2017-03-04,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Good Start Genetics,HD,BOS,17,A,Visit,None
2017-03-04,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Rest Devices,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Philips,HD,BOS,17,A,To Contact,None
2017-03-04,Tamr,HD,BOS,17,A,Scheduled,3
2017-03-04,Flatiron Health,HD,BOS,17,A,Emailed Re: Session,2
2017-03-04,zakipoint health,HD,BOS,17,A,To Contact,None
2017-03-04,CVS Health,HD,BOS,17,A,Scheduled,None
2017-03-04,Staples,HD,BOS,17,A,Reping,None
2017-03-04,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,GNS Healthcare,HD,BOS,17,A,Maybe Later,2
2017-03-04,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Novartis,HD,BOS,17,A,Visit,None
2017-03-04,Waylens,HD,BOS,17,A,To Contact,None
2017-03-04,TripAdvisor,HD,BOS,17,A,Emailed Re: Session,4
2017-03-04,Aetna,HD,BOS,17,A,Reping,None
2017-03-04,understoryweather,HD,BOS,17,A,Not Hiring,4
2017-03-04,Microsoft Azure,HD,BOS,17,A,To Contact,None
2017-03-04,Facebook Infrastructure,HD,BOS,17,A,Call Data Teams,None
2017-03-04,BitSight Technologies,HD,BOS,17,A,Visit,4
2017-03-04,KAYAK,HD,BOS,17,A,Reping,None
2017-03-04,zaius,HD,BOS,17,A,To Contact,None
2017-03-04,Milliman Max,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Massachusetts General Hospital,HD,BOS,17,A,Visit,1
2017-03-04,City of Boston,HD,BOS,17,A,Email/InMail,3
2017-03-04,Thomson Reuters,HD,BOS,17,A,Reping,4
2017-03-04,Aspen Technology,HD,BOS,17,A,Call Data Teams,4
2017-03-04,Quantopian,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Akamai Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-03-04,Hopper,HD,BOS,17,A,Emailed Re: Session,4
2017-03-04,"ABIOMED , Inc.",HD,BOS,17,A,To Contact,None
2017-03-04,Panorama Education,HD,BOS,17,A,To Contact,None
2017-03-04,Legendary Pictures LLC,HD,BOS,17,A,Emailed Re: Session,4
2017-03-04,Neon Therapeutics,HD,BOS,17,A,Emailed Re: Session,3
2017-03-04,Data Camp,HD,BOS,17,A,Emailed Re: Session,4
2017-03-04,Spotify,HD,BOS,17,A,To Contact,None
2017-03-04,Eisai Inc.,HD,BOS,17,A,To Contact,3
2017-03-04,Cinch Financial,HD,BOS,17,A,Scheduled,4
2017-03-04,Quality Health Ideas Inc,HD,BOS,17,A,Email/InMail,3
2017-03-04,Gen9 Inc,HD,BOS,17,A,To Contact,None
2017-03-04,Pixability Inc,HD,BOS,17,A,Not Hiring,4
2017-03-04,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Vectra,HD,BOS,17,A,Scheduled,3
2017-03-04,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-03-04,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-03-04,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-04,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-03-04,Neurable,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Rhode Island Quality Institute,HD,BOS,17,A,Scheduling,1
2017-03-04,Gamalon,HD,BOS,17,A,Reping,4
2017-03-04,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Medtronic,HD,BOS,17,A,To Contact,None
2017-03-04,ThriveHive,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Google Verily Life Sciences,HD,BOS,17,A,Reping,None
2017-03-04,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-03-04,Cyft,HD,BOS,17,A,Email/InMail,None
2017-03-04,State Street Corporation,HD,BOS,17,A,Cold Email/ InMail,4
2017-03-04,Evelo Biosciences,HD,BOS,17,A,Scheduled,None
2017-03-04,Wellframe,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-04,Indigo Agriculture,HD,BOS,17,A,Not Hiring,None
2017-03-04,Amazon Alexa,HD,BOS,17,A,Visit,3
2017-03-04,Amazon (Search Technologies),HD,BOS,17,A,Scheduling,None
2017-03-04,nuTonomy,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-04,EnerNOC,HD,BOS,17,A,To Contact,None
2017-03-04,FirstFuel Software,HD,BOS,17,A,Reping,4
2017-03-04,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-03-04,McKinsey & Company,HD,BOS,17,A,Email/InMail,None
2017-03-04,Merck,HD,BOS,17,A,Scheduled,1
2017-03-04,Optum Labs LLC,HD,BOS,17,A,Scheduling,None
2017-03-04,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-03-04,Tessella Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,PatientsLikeMe,HD,BOS,17,A,Visit,None
2017-03-04,QMedic,HD,BOS,17,A,To Contact,None
2017-03-04,Vertex Pharmaceuticals,HD,BOS,17,A,Visit,None
2017-03-04,Wayfair,HD,BOS,17,A,Scheduled,4
2017-03-04,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-03-04,Pfizer,HD,BOS,17,A,Scheduled,3
2017-03-04,Seven Bridges Genomics,HD,BOS,17,A,Visit,2
2017-03-04,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-03-04,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-03-04,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
2017-03-04,TiVo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-04,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-03-04,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-03-04,CVS Caremark Corporation,HD,BOS,17,A,Emailed Re: Session,None
2017-03-04,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-03-04,Schireson,HD,BOS,17,A,Scheduled,4
2017-03-05,Merck,HD,BOS,17,A,Scheduled,1
2017-03-05,McKinsey & Company,HD,BOS,17,A,Email/InMail,None
2017-03-05,Schireson,HD,BOS,17,A,Scheduled,4
2017-03-05,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-03-05,Immuneering Corporation,HD,BOS,17,A,Scheduling,2
2017-03-05,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-03-05,FirstFuel Software,HD,BOS,17,A,Reping,4
2017-03-05,Alexion Pharmaceuticals Inc,HD,BOS,17,A,Email/InMail,None
2017-03-05,EnerNOC,HD,BOS,17,A,To Contact,None
2017-03-05,Microsoft,HD,BOS,17,A,To Contact,None
2017-03-05,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-03-05,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-03-05,Dana-Farber Cancer Institute,HD,BOS,17,A,Not Hiring,None
2017-03-05,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-03-05,PillPack,HD,BOS,17,A,Not Hiring,3
2017-03-05,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Good Start Genetics,HD,BOS,17,A,Visit,None
2017-03-05,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Nielsen,HD,BOS,17,A,Call HR,4
2017-03-05,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-03-05,Philips,HD,BOS,17,A,To Contact,None
2017-03-05,General Electric,HD,BOS,17,A,Scheduling,1
2017-03-05,Fitbit,HD,BOS,17,A,Not Hiring,2
2017-03-05,Booz Allen Hamilton,HD,BOS,17,A,Scheduling,4
2017-03-05,zakipoint health,HD,BOS,17,A,To Contact,None
2017-03-05,CVS Health,HD,BOS,17,A,Scheduled,None
2017-03-05,Staples,HD,BOS,17,A,Reping,None
2017-03-05,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,GNS Healthcare,HD,BOS,17,A,Maybe Later,2
2017-03-05,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,AthenaHealth (Epocrates),HD,BOS,17,A,Not Hiring,None
2017-03-05,Biogen Idec,HD,BOS,17,A,Call Data Teams,2
2017-03-05,Waylens,HD,BOS,17,A,To Contact,None
2017-03-05,Aetna,HD,BOS,17,A,Reping,None
2017-03-05,understoryweather,HD,BOS,17,A,Not Hiring,4
2017-03-05,Rest Devices,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Microsoft Azure,HD,BOS,17,A,To Contact,None
2017-03-05,Tamr,HD,BOS,17,A,Scheduled,3
2017-03-05,Flatiron Health,HD,BOS,17,A,Emailed Re: Session,2
2017-03-05,Facebook Infrastructure,HD,BOS,17,A,Call Data Teams,None
2017-03-05,KAYAK,HD,BOS,17,A,Reping,None
2017-03-05,Milliman Max,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Massachusetts General Hospital,HD,BOS,17,A,Visit,1
2017-03-05,Novartis,HD,BOS,17,A,Visit,None
2017-03-05,City of Boston,HD,BOS,17,A,Email/InMail,3
2017-03-05,TripAdvisor,HD,BOS,17,A,Emailed Re: Session,4
2017-03-05,Aspen Technology,HD,BOS,17,A,Call Data Teams,4
2017-03-05,Quantopian,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Hopper,HD,BOS,17,A,Emailed Re: Session,4
2017-03-05,"ABIOMED , Inc.",HD,BOS,17,A,To Contact,None
2017-03-05,BitSight Technologies,HD,BOS,17,A,Visit,4
2017-03-05,zaius,HD,BOS,17,A,To Contact,None
2017-03-05,Thomson Reuters,HD,BOS,17,A,Reping,4
2017-03-05,Akamai Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-03-05,Panorama Education,HD,BOS,17,A,To Contact,None
2017-03-05,Legendary Pictures LLC,HD,BOS,17,A,Emailed Re: Session,4
2017-03-05,Neon Therapeutics,HD,BOS,17,A,Emailed Re: Session,3
2017-03-05,Spotify,HD,BOS,17,A,To Contact,None
2017-03-05,Data Camp,HD,BOS,17,A,Emailed Re: Session,4
2017-03-05,Eisai Inc.,HD,BOS,17,A,To Contact,3
2017-03-05,Cinch Financial,HD,BOS,17,A,Scheduled,4
2017-03-05,Quality Health Ideas Inc,HD,BOS,17,A,Email/InMail,3
2017-03-05,Gen9 Inc,HD,BOS,17,A,To Contact,None
2017-03-05,Pixability Inc,HD,BOS,17,A,Not Hiring,4
2017-03-05,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Vectra,HD,BOS,17,A,Scheduled,3
2017-03-05,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-03-05,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-03-05,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-05,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-03-05,Neurable,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Rhode Island Quality Institute,HD,BOS,17,A,Scheduling,1
2017-03-05,Gamalon,HD,BOS,17,A,Reping,4
2017-03-05,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Medtronic,HD,BOS,17,A,To Contact,None
2017-03-05,ThriveHive,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Google Verily Life Sciences,HD,BOS,17,A,Reping,None
2017-03-05,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-03-05,Cyft,HD,BOS,17,A,Email/InMail,None
2017-03-05,State Street Corporation,HD,BOS,17,A,Cold Email/ InMail,4
2017-03-05,Evelo Biosciences,HD,BOS,17,A,Scheduled,None
2017-03-05,Wellframe,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-05,Indigo Agriculture,HD,BOS,17,A,Not Hiring,None
2017-03-05,Amazon Alexa,HD,BOS,17,A,Visit,3
2017-03-05,Amazon (Search Technologies),HD,BOS,17,A,Scheduling,None
2017-03-05,nuTonomy,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-05,PatientsLikeMe,HD,BOS,17,A,Visit,None
2017-03-05,QMedic,HD,BOS,17,A,To Contact,None
2017-03-05,Vertex Pharmaceuticals,HD,BOS,17,A,Visit,None
2017-03-05,Wayfair,HD,BOS,17,A,Scheduled,4
2017-03-05,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-03-05,Pfizer,HD,BOS,17,A,Scheduled,3
2017-03-05,Seven Bridges Genomics,HD,BOS,17,A,Visit,2
2017-03-05,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-03-05,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-03-05,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
2017-03-05,TiVo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-05,Tessella Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,CVS Caremark Corporation,HD,BOS,17,A,Emailed Re: Session,None
2017-03-05,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-03-05,Optum Labs LLC,HD,BOS,17,A,Scheduling,None
2017-03-06,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-03-06,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-03-06,Optum Labs LLC,HD,BOS,17,A,Scheduling,None
2017-03-06,Merck,HD,BOS,17,A,Scheduled,1
2017-03-06,McKinsey & Company,HD,BOS,17,A,Email/InMail,None
2017-03-06,Immuneering Corporation,HD,BOS,17,A,Scheduling,2
2017-03-06,Alexion Pharmaceuticals Inc,HD,BOS,17,A,Email/InMail,None
2017-03-06,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-03-06,FirstFuel Software,HD,BOS,17,A,Reping,4
2017-03-06,EnerNOC,HD,BOS,17,A,To Contact,None
2017-03-06,Microsoft,HD,BOS,17,A,To Contact,None
2017-03-06,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-03-06,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-03-06,Dana-Farber Cancer Institute,HD,BOS,17,A,Not Hiring,None
2017-03-06,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-03-06,PillPack,HD,BOS,17,A,Not Hiring,3
2017-03-06,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,Good Start Genetics,HD,BOS,17,A,Visit,None
2017-03-06,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,Nielsen,HD,BOS,17,A,Call HR,4
2017-03-06,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-03-06,Philips,HD,BOS,17,A,To Contact,None
2017-03-06,General Electric,HD,BOS,17,A,Scheduling,1
2017-03-06,Fitbit,HD,BOS,17,A,Not Hiring,2
2017-03-06,Booz Allen Hamilton,HD,BOS,17,A,Scheduling,4
2017-03-06,zakipoint health,HD,BOS,17,A,To Contact,None
2017-03-06,CVS Health,HD,BOS,17,A,Scheduled,None
2017-03-06,Staples,HD,BOS,17,A,Reping,None
2017-03-06,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,GNS Healthcare,HD,BOS,17,A,Maybe Later,2
2017-03-06,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,AthenaHealth (Epocrates),HD,BOS,17,A,Not Hiring,None
2017-03-06,Biogen Idec,HD,BOS,17,A,Call Data Teams,2
2017-03-06,Waylens,HD,BOS,17,A,To Contact,None
2017-03-06,Aetna,HD,BOS,17,A,Reping,None
2017-03-06,understoryweather,HD,BOS,17,A,Not Hiring,4
2017-03-06,Rest Devices,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,Microsoft Azure,HD,BOS,17,A,To Contact,None
2017-03-06,Tamr,HD,BOS,17,A,Scheduled,3
2017-03-06,Flatiron Health,HD,BOS,17,A,Emailed Re: Session,2
2017-03-06,Facebook Infrastructure,HD,BOS,17,A,Call Data Teams,None
2017-03-06,KAYAK,HD,BOS,17,A,Reping,None
2017-03-06,Milliman Max,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,Novartis,HD,BOS,17,A,Visit,None
2017-03-06,Massachusetts General Hospital,HD,BOS,17,A,Visit,1
2017-03-06,City of Boston,HD,BOS,17,A,Email/InMail,3
2017-03-06,TripAdvisor,HD,BOS,17,A,Emailed Re: Session,4
2017-03-06,Aspen Technology,HD,BOS,17,A,Call Data Teams,4
2017-03-06,Quantopian,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,Hopper,HD,BOS,17,A,Emailed Re: Session,4
2017-03-06,"ABIOMED , Inc.",HD,BOS,17,A,To Contact,None
2017-03-06,BitSight Technologies,HD,BOS,17,A,Visit,4
2017-03-06,zaius,HD,BOS,17,A,To Contact,None
2017-03-06,Thomson Reuters,HD,BOS,17,A,Reping,4
2017-03-06,Akamai Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-03-06,Panorama Education,HD,BOS,17,A,To Contact,None
2017-03-06,Legendary Pictures LLC,HD,BOS,17,A,Emailed Re: Session,4
2017-03-06,Neon Therapeutics,HD,BOS,17,A,Emailed Re: Session,3
2017-03-06,Spotify,HD,BOS,17,A,To Contact,None
2017-03-06,Data Camp,HD,BOS,17,A,Emailed Re: Session,4
2017-03-06,Eisai Inc.,HD,BOS,17,A,To Contact,3
2017-03-06,Cinch Financial,HD,BOS,17,A,Scheduled,4
2017-03-06,Quality Health Ideas Inc,HD,BOS,17,A,Email/InMail,3
2017-03-06,Gen9 Inc,HD,BOS,17,A,To Contact,None
2017-03-06,Pixability Inc,HD,BOS,17,A,Not Hiring,4
2017-03-06,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,Vectra,HD,BOS,17,A,Scheduled,3
2017-03-06,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-03-06,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-03-06,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-06,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-03-06,Neurable,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,Rhode Island Quality Institute,HD,BOS,17,A,Scheduling,1
2017-03-06,Gamalon,HD,BOS,17,A,Reping,4
2017-03-06,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,Medtronic,HD,BOS,17,A,To Contact,None
2017-03-06,ThriveHive,HD,BOS,17,A,Emailed Re: Session,None
2017-03-06,Google Verily Life Sciences,HD,BOS,17,A,Reping,None
2017-03-06,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-03-06,Cyft,HD,BOS,17,A,Email/InMail,None
2017-03-06,State Street Corporation,HD,BOS,17,A,Cold Email/ InMail,4
2017-03-06,Evelo Biosciences,HD,BOS,17,A,Scheduled,None
2017-03-06,Wellframe,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-06,Indigo Agriculture,HD,BOS,17,A,Not Hiring,None
2017-03-06,Amazon Alexa,HD,BOS,17,A,Visit,3
2017-03-06,Amazon (Search Technologies),HD,BOS,17,A,Scheduling,None
2017-03-06,nuTonomy,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-06,PatientsLikeMe,HD,BOS,17,A,Visit,None
2017-03-06,QMedic,HD,BOS,17,A,To Contact,None
2017-03-06,Vertex Pharmaceuticals,HD,BOS,17,A,Visit,None
2017-03-06,Wayfair,HD,BOS,17,A,Scheduled,4
2017-03-06,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-03-06,Pfizer,HD,BOS,17,A,Scheduled,3
2017-03-06,Seven Bridges Genomics,HD,BOS,17,A,Visit,2
2017-03-06,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-03-06,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-03-06,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
